client,site,country,tracc_practice,assessment_date,tracc_maturity
Client 19,Site 107,Netherlands,5S,6/8/2018,1.95
Client 19,Site 107,Netherlands,Focused Improvement,4/1/2016,1.36
Client 19,Site 107,Netherlands,Focused Improvement,10/13/2016,1.48
Client 19,Site 107,Netherlands,Focused Improvement,2/20/2017,1.56
Client 19,Site 107,Netherlands,Focused Improvement,3/7/2017,1.64
Client 19,Site 107,Netherlands,Focused Improvement,9/21/2017,1.96
Client 19,Site 107,Netherlands,Focused Improvement,11/27/2017,1.29
Client 19,Site 107,Netherlands,Focused Improvement,1/8/2018,1.29
Client 19,Site 107,Netherlands,Focused Improvement,3/2/2018,1
Client 19,Site 107,Netherlands,Focused Improvement,3/29/2018,1.68
Client 19,Site 107,Netherlands,Teamwork,4/1/2016,1.11
Client 19,Site 107,Netherlands,Teamwork,9/23/2016,1.03
Client 19,Site 107,Netherlands,Teamwork,2/20/2017,1.3
Client 19,Site 107,Netherlands,Teamwork,3/7/2017,1.39
Client 19,Site 107,Netherlands,Teamwork,9/21/2017,1.88
Client 19,Site 107,Netherlands,Teamwork,11/27/2017,1.23
Client 19,Site 107,Netherlands,Teamwork,1/11/2018,1.23
Client 19,Site 107,Netherlands,Teamwork,3/27/2018,1.99
Client 19,Site 107,Netherlands,Visual Management,4/1/2016,1.38
Client 19,Site 107,Netherlands,Visual Management,10/13/2016,1.25
Client 19,Site 107,Netherlands,Visual Management,2/20/2017,1.33
Client 19,Site 107,Netherlands,Visual Management,3/7/2017,1.5
Client 19,Site 107,Netherlands,Visual Management,9/21/2017,1.78
Client 19,Site 107,Netherlands,Visual Management,11/27/2017,1.37
Client 19,Site 107,Netherlands,Visual Management,1/2/2018,1.37
Client 19,Site 107,Netherlands,Visual Management,3/29/2018,2.09
Client 4,Site 108,USA,Leading and Managing Change,5/8/2018,1
Client 4,Site 108,USA,Teamwork,5/9/2018,1
Client 38,Site 109,USA,5S,11/28/2017,1
Client 38,Site 110,Italy,5S,1/11/2016,3.68
Client 38,Site 110,Italy,5S,2/24/2016,3.13
Client 38,Site 110,Italy,5S,1/9/2017,3.92
Client 38,Site 110,Italy,5S,8/30/2017,1.06
Client 38,Site 110,Italy,5S,1/12/2018,4.42
Client 38,Site 110,Italy,Focused Improvement,1/11/2016,2.68
Client 38,Site 110,Italy,Focused Improvement,2/16/2016,2.4
Client 38,Site 110,Italy,Focused Improvement,1/10/2017,3.01
Client 38,Site 110,Italy,Focused Improvement,1/14/2018,3.09
Client 38,Site 110,Italy,Teamwork,1/11/2016,4.43
Client 38,Site 110,Italy,Teamwork,2/24/2016,3.89
Client 38,Site 110,Italy,Teamwork,1/9/2017,4.57
Client 38,Site 110,Italy,Teamwork,1/12/2018,4.61
Client 38,Site 110,Italy,Visual Management,1/11/2016,3.89
Client 38,Site 110,Italy,Visual Management,1/10/2017,4.42
Client 38,Site 110,Italy,Visual Management,1/14/2018,4.5
Client 10,Site 111,China,5S,4/25/2017,1
Client 10,Site 111,China,5S,4/28/2017,1.34
Client 10,Site 111,China,5S,2/7/2018,1.09
Client 10,Site 111,China,5S,8/6/2018,1.25
Client 10,Site 111,China,5S,8/27/2018,1.39
Client 10,Site 111,China,5S,9/6/2018,1
Client 10,Site 111,China,5S,10/12/2018,1
Client 10,Site 111,China,Focused Improvement,4/26/2017,1
Client 10,Site 111,China,Focused Improvement,6/19/2017,1
Client 10,Site 111,China,Focused Improvement,5/31/2018,1.64
Client 10,Site 111,China,Focused Improvement,8/27/2018,1.76
Client 10,Site 111,China,Focused Improvement,9/7/2018,1.49
Client 10,Site 111,China,Focused Improvement,10/12/2018,1.41
Client 10,Site 111,China,Teamwork,4/24/2017,1
Client 10,Site 111,China,Teamwork,2/6/2018,1.27
Client 10,Site 111,China,Teamwork,8/27/2018,1.57
Client 10,Site 111,China,Teamwork,10/12/2018,1.19
Client 10,Site 111,China,Visual Management,4/25/2017,1.23
Client 10,Site 111,China,Visual Management,8/7/2018,1.74
Client 10,Site 111,China,Visual Management,9/6/2018,1
Client 10,Site 111,China,Visual Management,10/12/2018,1.42
Client 9,Site 112,Argentina,5S,7/20/2018,1.02
Client 9,Site 112,Argentina,Teamwork,7/19/2018,1.07
Client 9,Site 112,Argentina,Visual Management,7/20/2018,1.1
Client 28,Site 113,Poland,5S,3/2/2016,1.1
Client 28,Site 113,Poland,5S,7/13/2016,1.19
Client 28,Site 113,Poland,5S,1/16/2017,1.19
Client 28,Site 113,Poland,5S,5/4/2017,1
Client 28,Site 113,Poland,5S,5/20/2017,3.22
Client 28,Site 113,Poland,5S,5/21/2017,4.19
Client 28,Site 113,Poland,5S,5/22/2017,3.2
Client 28,Site 113,Poland,5S,5/24/2017,2.83
Client 28,Site 113,Poland,5S,7/9/2017,3.04
Client 28,Site 113,Poland,5S,8/12/2017,3.65
Client 28,Site 113,Poland,5S,8/13/2017,3
Client 28,Site 113,Poland,5S,8/14/2017,3.19
Client 28,Site 113,Poland,5S,8/15/2017,3.04
Client 28,Site 113,Poland,5S,8/16/2017,2.9
Client 28,Site 113,Poland,5S,11/14/2017,3.22
Client 28,Site 113,Poland,5S,11/18/2017,3.21
Client 28,Site 113,Poland,5S,11/20/2017,3.12
Client 28,Site 113,Poland,5S,11/22/2017,3.27
Client 28,Site 113,Poland,5S,11/23/2017,3.16
Client 28,Site 113,Poland,5S,12/11/2017,2
Client 28,Site 113,Poland,5S,12/12/2017,1
Client 28,Site 113,Poland,5S,3/1/2018,3.08
Client 28,Site 113,Poland,5S,3/2/2018,3.38
Client 28,Site 113,Poland,5S,3/5/2018,3.1
Client 28,Site 113,Poland,5S,3/6/2018,3.4
Client 28,Site 113,Poland,5S,3/7/2018,3.15
Client 28,Site 113,Poland,5S,6/24/2018,3.18
Client 28,Site 113,Poland,5S,6/25/2018,3.48
Client 28,Site 113,Poland,5S,6/26/2018,3.23
Client 28,Site 113,Poland,5S,7/25/2018,3.41
Client 28,Site 113,Poland,5S,8/21/2018,3.13
Client 28,Site 113,Poland,5S,8/28/2018,1.02
Client 28,Site 113,Poland,5S,8/29/2018,1
Client 28,Site 113,Poland,5S,8/30/2018,1
Client 28,Site 113,Poland,5S,8/31/2018,1
Client 28,Site 113,Poland,5S,9/1/2018,1
Client 28,Site 113,Poland,5S,9/2/2018,1
Client 28,Site 113,Poland,5S,9/3/2018,1
Client 28,Site 113,Poland,5S,9/4/2018,1
Client 28,Site 113,Poland,5S,9/5/2018,1
Client 28,Site 113,Poland,5S,9/6/2018,1
Client 28,Site 113,Poland,5S,9/7/2018,1
Client 28,Site 113,Poland,5S,9/12/2018,3.73
Client 28,Site 113,Poland,5S,9/21/2018,3.54
Client 28,Site 113,Poland,Focused Improvement,5/31/2016,1.45
Client 28,Site 113,Poland,Focused Improvement,8/3/2016,1.62
Client 28,Site 113,Poland,Focused Improvement,1/16/2017,2.08
Client 28,Site 113,Poland,Focused Improvement,5/31/2017,2.28
Client 28,Site 113,Poland,Focused Improvement,10/3/2017,1.18
Client 28,Site 113,Poland,Focused Improvement,12/11/2017,2
Client 28,Site 113,Poland,Focused Improvement,12/12/2017,1.33
Client 28,Site 113,Poland,Teamwork,2/23/2016,1.48
Client 28,Site 113,Poland,Teamwork,9/15/2016,1.78
Client 28,Site 113,Poland,Teamwork,1/16/2017,2.4
Client 28,Site 113,Poland,Teamwork,10/3/2017,1.3
Client 28,Site 113,Poland,Teamwork,12/11/2017,1.63
Client 28,Site 113,Poland,Visual Management,2/2/2016,1.36
Client 28,Site 113,Poland,Visual Management,7/28/2016,1.5
Client 28,Site 113,Poland,Visual Management,1/16/2017,2.17
Client 28,Site 113,Poland,Visual Management,10/4/2017,1.27
Client 28,Site 113,Poland,Visual Management,12/11/2017,2
Client 28,Site 113,Poland,Visual Management,12/12/2017,1.93
Client 6,Site 114,India,5S,9/6/2016,3.4
Client 6,Site 114,India,5S,9/8/2016,2.96
Client 6,Site 114,India,5S,10/9/2016,2.92
Client 6,Site 114,India,5S,10/20/2017,3.49
Client 6,Site 114,India,5S,12/16/2017,3.18
Client 6,Site 114,India,5S,2/21/2018,3.62
Client 6,Site 114,India,5S,7/23/2018,3.79
Client 6,Site 114,India,5S,7/24/2018,3.6
Client 6,Site 114,India,5S,7/25/2018,3.47
Client 6,Site 114,India,Focused Improvement,9/8/2016,2.51
Client 6,Site 114,India,Focused Improvement,10/9/2016,2.5
Client 6,Site 114,India,Focused Improvement,5/3/2017,2.58
Client 6,Site 114,India,Focused Improvement,5/5/2017,2.53
Client 6,Site 114,India,Focused Improvement,5/22/2017,2.67
Client 6,Site 114,India,Focused Improvement,5/24/2017,2.57
Client 6,Site 114,India,Focused Improvement,6/27/2017,2.75
Client 6,Site 114,India,Focused Improvement,10/18/2017,2.94
Client 6,Site 114,India,Focused Improvement,2/21/2018,2.94
Client 6,Site 114,India,Focused Improvement,2/28/2018,2.82
Client 6,Site 114,India,Focused Improvement,3/29/2018,2.86
Client 6,Site 114,India,Focused Improvement,5/27/2018,2.86
Client 6,Site 114,India,Focused Improvement,7/3/2018,3.01
Client 6,Site 114,India,Focused Improvement,7/24/2018,2.91
Client 6,Site 114,India,Focused Improvement,7/25/2018,3.02
Client 6,Site 114,India,Focused Improvement,7/27/2018,2.98
Client 6,Site 114,India,Teamwork,9/6/2016,2.45
Client 6,Site 114,India,Teamwork,9/8/2016,2.51
Client 6,Site 114,India,Teamwork,9/30/2016,2.68
Client 6,Site 114,India,Teamwork,5/22/2017,2.32
Client 6,Site 114,India,Teamwork,5/23/2017,2.71
Client 6,Site 114,India,Teamwork,6/13/2017,2.55
Client 6,Site 114,India,Teamwork,6/15/2017,2.74
Client 6,Site 114,India,Teamwork,10/17/2017,2.65
Client 6,Site 114,India,Teamwork,10/18/2017,2.85
Client 6,Site 114,India,Teamwork,10/19/2017,3.56
Client 6,Site 114,India,Teamwork,11/28/2017,2.66
Client 6,Site 114,India,Teamwork,11/29/2017,3.2
Client 6,Site 114,India,Teamwork,11/30/2017,2.86
Client 6,Site 114,India,Teamwork,12/2/2017,2.85
Client 6,Site 114,India,Teamwork,12/13/2017,2.45
Client 6,Site 114,India,Teamwork,12/16/2017,2.42
Client 6,Site 114,India,Teamwork,5/23/2018,2.82
Client 6,Site 114,India,Teamwork,5/30/2018,2.42
Client 6,Site 114,India,Teamwork,7/3/2018,2.78
Client 6,Site 114,India,Teamwork,7/24/2018,3.01
Client 6,Site 114,India,Teamwork,7/25/2018,2.96
Client 6,Site 114,India,Visual Management,9/8/2016,2.64
Client 6,Site 114,India,Visual Management,10/9/2016,2.05
Client 6,Site 114,India,Visual Management,2/26/2017,2.68
Client 6,Site 114,India,Visual Management,5/5/2017,2.59
Client 6,Site 114,India,Visual Management,5/24/2017,2.37
Client 6,Site 114,India,Visual Management,11/3/2017,2.36
Client 6,Site 114,India,Visual Management,11/17/2017,2.46
Client 6,Site 114,India,Visual Management,11/25/2017,3.29
Client 6,Site 114,India,Visual Management,12/19/2017,3.11
Client 6,Site 114,India,Visual Management,12/21/2017,3.12
Client 6,Site 114,India,Visual Management,1/12/2018,2.73
Client 6,Site 114,India,Visual Management,1/24/2018,3.13
Client 6,Site 114,India,Visual Management,2/28/2018,2.95
Client 6,Site 114,India,Visual Management,7/3/2018,3.34
Client 6,Site 114,India,Visual Management,7/18/2018,3.34
Client 6,Site 114,India,Visual Management,7/24/2018,3.27
Client 6,Site 114,India,Visual Management,7/25/2018,3.26
Client 6,Site 114,India,Visual Management,7/27/2018,3.14
Client 6,Site 114,India,Visual Management,7/29/2018,3.05
Client 6,Site 114,India,Visual Management,7/31/2018,2.91
Client 6,Site 115,United Kingdom,5S,1/13/2016,3.16
Client 6,Site 115,United Kingdom,5S,1/19/2016,1.64
Client 6,Site 115,United Kingdom,5S,2/2/2016,1.64
Client 6,Site 115,United Kingdom,5S,7/26/2016,3.01
Client 6,Site 115,United Kingdom,5S,9/6/2016,3.7
Client 6,Site 115,United Kingdom,5S,9/7/2016,3.7
Client 6,Site 115,United Kingdom,5S,11/1/2017,3.65
Client 6,Site 115,United Kingdom,5S,12/6/2017,3.71
Client 6,Site 115,United Kingdom,5S,12/9/2017,3.79
Client 6,Site 115,United Kingdom,5S,6/6/2018,3.79
Client 6,Site 115,United Kingdom,5S,6/12/2018,3.71
Client 6,Site 115,United Kingdom,5S,10/18/2018,4.09
Client 6,Site 115,United Kingdom,Focused Improvement,1/12/2016,2.21
Client 6,Site 115,United Kingdom,Focused Improvement,1/13/2016,2.12
Client 6,Site 115,United Kingdom,Focused Improvement,2/10/2016,1.79
Client 6,Site 115,United Kingdom,Focused Improvement,2/11/2016,1.73
Client 6,Site 115,United Kingdom,Focused Improvement,2/29/2016,1.8
Client 6,Site 115,United Kingdom,Focused Improvement,3/31/2016,2.03
Client 6,Site 115,United Kingdom,Focused Improvement,6/30/2016,2
Client 6,Site 115,United Kingdom,Focused Improvement,9/6/2016,1.76
Client 6,Site 115,United Kingdom,Focused Improvement,9/26/2016,2.79
Client 6,Site 115,United Kingdom,Focused Improvement,9/30/2016,2.28
Client 6,Site 115,United Kingdom,Focused Improvement,10/12/2016,1.92
Client 6,Site 115,United Kingdom,Focused Improvement,10/31/2016,2.86
Client 6,Site 115,United Kingdom,Focused Improvement,11/8/2016,2.12
Client 6,Site 115,United Kingdom,Focused Improvement,1/26/2017,2.98
Client 6,Site 115,United Kingdom,Focused Improvement,4/9/2017,2.53
Client 6,Site 115,United Kingdom,Focused Improvement,5/22/2017,2.6
Client 6,Site 115,United Kingdom,Focused Improvement,5/23/2017,2.57
Client 6,Site 115,United Kingdom,Focused Improvement,5/24/2017,2.6
Client 6,Site 115,United Kingdom,Focused Improvement,12/5/2017,2.71
Client 6,Site 115,United Kingdom,Focused Improvement,12/9/2017,2.83
Client 6,Site 115,United Kingdom,Focused Improvement,12/19/2017,2.85
Client 6,Site 115,United Kingdom,Focused Improvement,1/2/2018,2.87
Client 6,Site 115,United Kingdom,Teamwork,1/12/2016,2.66
Client 6,Site 115,United Kingdom,Teamwork,1/13/2016,2.99
Client 6,Site 115,United Kingdom,Teamwork,2/28/2016,2.27
Client 6,Site 115,United Kingdom,Teamwork,2/29/2016,1.76
Client 6,Site 115,United Kingdom,Teamwork,3/12/2016,1.94
Client 6,Site 115,United Kingdom,Teamwork,3/30/2016,2.33
Client 6,Site 115,United Kingdom,Teamwork,3/31/2016,2.46
Client 6,Site 115,United Kingdom,Teamwork,6/1/2016,3.02
Client 6,Site 115,United Kingdom,Teamwork,6/30/2016,2.26
Client 6,Site 115,United Kingdom,Teamwork,7/28/2016,2.4
Client 6,Site 115,United Kingdom,Teamwork,8/30/2016,2.6
Client 6,Site 115,United Kingdom,Teamwork,9/30/2016,2.52
Client 6,Site 115,United Kingdom,Teamwork,10/9/2016,2.78
Client 6,Site 115,United Kingdom,Teamwork,10/17/2016,2.59
Client 6,Site 115,United Kingdom,Teamwork,10/31/2016,2.74
Client 6,Site 115,United Kingdom,Teamwork,11/2/2016,3.68
Client 6,Site 115,United Kingdom,Teamwork,3/7/2017,1.13
Client 6,Site 115,United Kingdom,Teamwork,3/9/2017,3.05
Client 6,Site 115,United Kingdom,Teamwork,3/13/2017,2.5
Client 6,Site 115,United Kingdom,Teamwork,3/19/2017,2.64
Client 6,Site 115,United Kingdom,Teamwork,3/21/2017,1.53
Client 6,Site 115,United Kingdom,Teamwork,5/3/2017,3.03
Client 6,Site 115,United Kingdom,Teamwork,5/4/2017,3.2
Client 6,Site 115,United Kingdom,Teamwork,5/22/2017,2.71
Client 6,Site 115,United Kingdom,Teamwork,5/25/2017,3.05
Client 6,Site 115,United Kingdom,Teamwork,6/11/2017,2.39
Client 6,Site 115,United Kingdom,Teamwork,6/14/2017,2.74
Client 6,Site 115,United Kingdom,Teamwork,8/10/2017,2.79
Client 6,Site 115,United Kingdom,Teamwork,11/9/2017,3.21
Client 6,Site 115,United Kingdom,Teamwork,11/13/2017,2.74
Client 6,Site 115,United Kingdom,Teamwork,12/9/2017,2.85
Client 6,Site 115,United Kingdom,Teamwork,12/19/2017,2.89
Client 6,Site 115,United Kingdom,Teamwork,5/23/2018,2.89
Client 6,Site 115,United Kingdom,Visual Management,1/12/2016,2.39
Client 6,Site 115,United Kingdom,Visual Management,2/28/2016,1.85
Client 6,Site 115,United Kingdom,Visual Management,2/29/2016,2.46
Client 6,Site 115,United Kingdom,Visual Management,3/31/2016,2.18
Client 6,Site 115,United Kingdom,Visual Management,6/30/2016,2.17
Client 6,Site 115,United Kingdom,Visual Management,9/6/2016,2.29
Client 6,Site 115,United Kingdom,Visual Management,9/26/2016,3.06
Client 6,Site 115,United Kingdom,Visual Management,9/30/2016,2.15
Client 6,Site 115,United Kingdom,Visual Management,10/31/2016,2.64
Client 6,Site 115,United Kingdom,Visual Management,11/2/2016,3.13
Client 6,Site 115,United Kingdom,Visual Management,12/12/2016,3.05
Client 6,Site 115,United Kingdom,Visual Management,1/26/2017,2.87
Client 6,Site 115,United Kingdom,Visual Management,3/30/2017,2.33
Client 6,Site 115,United Kingdom,Visual Management,5/23/2017,2.37
Client 6,Site 115,United Kingdom,Visual Management,8/10/2017,3.05
Client 6,Site 115,United Kingdom,Visual Management,12/5/2017,2.69
Client 6,Site 115,United Kingdom,Visual Management,12/9/2017,2.83
Client 6,Site 115,United Kingdom,Visual Management,12/19/2017,2.88
Client 6,Site 115,United Kingdom,Visual Management,1/26/2018,2.91
Client 6,Site 116,India,5S,4/11/2016,1.14
Client 6,Site 116,India,5S,5/11/2016,2.42
Client 6,Site 116,India,5S,5/23/2016,2.07
Client 6,Site 116,India,5S,6/23/2016,2.94
Client 6,Site 116,India,5S,7/13/2016,1
Client 6,Site 116,India,Focused Improvement,6/24/2016,1.63
Client 6,Site 116,India,Focused Improvement,7/13/2016,1.47
Client 6,Site 116,India,Focused Improvement,7/18/2016,1.56
Client 6,Site 116,India,Focused Improvement,8/17/2016,1.42
Client 6,Site 116,India,Teamwork,7/13/2016,1.56
Client 6,Site 116,India,Teamwork,8/17/2016,2
Client 6,Site 116,India,Teamwork,10/20/2016,2
Client 6,Site 116,India,Teamwork,11/9/2016,1.19
Client 6,Site 116,India,Teamwork,11/10/2016,1.5
Client 6,Site 116,India,Teamwork,5/29/2017,1
Client 6,Site 116,India,Teamwork,5/30/2017,1.5
Client 6,Site 116,India,Teamwork,7/31/2017,1
Client 6,Site 116,India,Teamwork,8/1/2017,2.09
Client 6,Site 116,India,Visual Management,2/16/2016,1.64
Client 6,Site 116,India,Visual Management,7/13/2016,1.78
Client 6,Site 116,India,Visual Management,7/18/2016,1.57
Client 6,Site 116,India,Visual Management,8/16/2016,1.96
Client 6,Site 116,India,Visual Management,8/17/2016,2.14
Client 6,Site 117,United Kingdom,5S,1/7/2016,3.9
Client 6,Site 117,United Kingdom,5S,1/12/2016,1.3
Client 6,Site 117,United Kingdom,5S,1/17/2016,1.5
Client 6,Site 117,United Kingdom,5S,1/19/2016,2.17
Client 6,Site 117,United Kingdom,5S,1/27/2016,3.03
Client 6,Site 117,United Kingdom,5S,2/1/2016,2.21
Client 6,Site 117,United Kingdom,5S,2/4/2016,1.91
Client 6,Site 117,United Kingdom,5S,2/11/2016,2.97
Client 6,Site 117,United Kingdom,5S,2/23/2016,2.28
Client 6,Site 117,United Kingdom,5S,3/15/2016,1.99
Client 6,Site 117,United Kingdom,5S,3/22/2016,3.32
Client 6,Site 117,United Kingdom,5S,3/30/2016,2.88
Client 6,Site 117,United Kingdom,5S,4/4/2016,3.85
Client 6,Site 117,United Kingdom,5S,4/17/2016,1.29
Client 6,Site 117,United Kingdom,5S,4/25/2016,3.12
Client 6,Site 117,United Kingdom,5S,4/26/2016,3.41
Client 6,Site 117,United Kingdom,5S,4/27/2016,3.14
Client 6,Site 117,United Kingdom,5S,4/28/2016,3.49
Client 6,Site 117,United Kingdom,5S,5/8/2016,3.79
Client 6,Site 117,United Kingdom,5S,5/9/2016,3.55
Client 6,Site 117,United Kingdom,5S,5/12/2016,2.25
Client 6,Site 117,United Kingdom,5S,5/14/2016,1.81
Client 6,Site 117,United Kingdom,5S,5/16/2016,1.72
Client 6,Site 117,United Kingdom,5S,5/25/2016,2.74
Client 6,Site 117,United Kingdom,5S,6/2/2016,1.79
Client 6,Site 117,United Kingdom,5S,6/7/2016,3.98
Client 6,Site 117,United Kingdom,5S,6/8/2016,3.62
Client 6,Site 117,United Kingdom,5S,7/1/2016,1.65
Client 6,Site 117,United Kingdom,5S,7/4/2016,3.41
Client 6,Site 117,United Kingdom,5S,7/6/2016,3.85
Client 6,Site 117,United Kingdom,5S,7/12/2016,1.46
Client 6,Site 117,United Kingdom,5S,7/14/2016,2.73
Client 6,Site 117,United Kingdom,5S,7/26/2016,1.17
Client 6,Site 117,United Kingdom,5S,7/27/2016,3.5
Client 6,Site 117,United Kingdom,5S,8/2/2016,3.59
Client 6,Site 117,United Kingdom,5S,8/17/2016,2.85
Client 6,Site 117,United Kingdom,5S,8/26/2016,3.58
Client 6,Site 117,United Kingdom,5S,8/27/2016,3.58
Client 6,Site 117,United Kingdom,5S,9/2/2016,1.76
Client 6,Site 117,United Kingdom,5S,9/3/2016,3.19
Client 6,Site 117,United Kingdom,5S,9/8/2016,3.12
Client 6,Site 117,United Kingdom,5S,9/19/2016,3.83
Client 6,Site 117,United Kingdom,5S,9/25/2016,3.38
Client 6,Site 117,United Kingdom,5S,9/29/2016,3.62
Client 6,Site 117,United Kingdom,5S,11/3/2016,3.05
Client 6,Site 117,United Kingdom,5S,2/6/2017,1.72
